SANCTUARY,date,SST_0,Temperature
FKNMS,X1996010100_water_temp_0,4405.3979535,24.4053979535
FKNMS,X1996010200_water_temp_0,4441.8579804,24.441857980400002
FKNMS,X1996010300_water_temp_0,4759.533392,24.759533392
FKNMS,X1996010400_water_temp_0,4193.9142591,24.1939142591
FKNMS,X1996010500_water_temp_0,3634.8656491,23.6348656491
FKNMS,X1996010600_water_temp_0,3342.12697,23.34212697
FKNMS,X1996010700_water_temp_0,3317.3403192,23.3173403192
FKNMS,X1996010800_water_temp_0,3096.2438254,23.0962438254
FKNMS,X1996010900_water_temp_0,1518.6187169,21.5186187169
FKNMS,X1996011000_water_temp_0,1209.0669101,21.2090669101
FKNMS,X1996011100_water_temp_0,1193.8435971,21.1938435971
FKNMS,X1996011200_water_temp_0,1262.3156157,21.2623156157
FKNMS,X1996011300_water_temp_0,978.1347774,20.9781347774
FKNMS,X1996011400_water_temp_0,561.4369815,20.5614369815
FKNMS,X1996011500_water_temp_0,1002.9069813,21.0029069813
FKNMS,X1996011600_water_temp_0,1204.8154109,21.2048154109
FKNMS,X1996011700_water_temp_0,1598.7320457,21.5987320457
FKNMS,X1996011800_water_temp_0,2391.6681754,22.3916681754
FKNMS,X1996011900_water_temp_0,3074.3704011,23.0743704011
FKNMS,X1996012000_water_temp_0,2988.8408979,22.9888408979
FKNMS,X1996012100_water_temp_0,2303.944585,22.303944585
FKNMS,X1996012200_water_temp_0,2235.3098721,22.2353098721
FKNMS,X1996012300_water_temp_0,2151.6165393,22.1516165393
FKNMS,X1996012400_water_temp_0,2735.0936741,22.7350936741
FKNMS,X1996012500_water_temp_0,3323.5216329,23.3235216329
FKNMS,X1996012600_water_temp_0,3034.7442011,23.0347442011
FKNMS,X1996012700_water_temp_0,3448.1562154,23.4481562154
FKNMS,X1996012800_water_temp_0,3987.151686,23.987151686
FKNMS,X1996012900_water_temp_0,3318.4514429,23.3184514429
FKNMS,X1996013000_water_temp_0,3530.711714,23.530711714
FKNMS,X1996013100_water_temp_0,3837.6302399,23.8376302399
FKNMS,X1996020100_water_temp_0,4368.770015,24.368770015
FKNMS,X1996020200_water_temp_0,3900.7034652,23.9007034652
FKNMS,X1996020300_water_temp_0,3983.0411393,23.9830411393
FKNMS,X1996020400_water_temp_0,3614.5994663,23.6145994663
FKNMS,X1996020500_water_temp_0,2272.0735673,22.2720735673
FKNMS,X1996020600_water_temp_0,1232.1522028,21.232152202800002
FKNMS,X1996020700_water_temp_0,1216.2636965,21.2162636965
FKNMS,X1996020900_water_temp_0,2191.0140408,22.1910140408
FKNMS,X1996021000_water_temp_0,2129.6570899,22.1296570899
FKNMS,X1996021100_water_temp_0,2231.5059278,22.2315059278
FKNMS,X1996021200_water_temp_0,2639.8583641,22.6398583641
FKNMS,X1996021300_water_temp_0,1461.8102292,21.4618102292
FKNMS,X1996021400_water_temp_0,1434.4662417,21.4344662417
FKNMS,X1996021500_water_temp_0,1361.8297616,21.3618297616
FKNMS,X1996021600_water_temp_0,1393.561136,21.393561136
FKNMS,X1996021700_water_temp_0,835.877601,20.835877601
FKNMS,X1996021800_water_temp_0,309.1088696,20.3091088696
FKNMS,X1996021900_water_temp_0,827.0192752,20.8270192752
FKNMS,X1996022000_water_temp_0,1022.2454938,21.0222454938
FKNMS,X1996022100_water_temp_0,2152.8429675,22.1528429675
FKNMS,X1996022200_water_temp_0,2493.3111928,22.4933111928
FKNMS,X1996022300_water_temp_0,2181.5933947,22.1815933947
FKNMS,X1996022400_water_temp_0,2539.1569825,22.5391569825
FKNMS,X1996022500_water_temp_0,2933.2384331,22.9332384331
FKNMS,X1996022600_water_temp_0,2627.699118,22.627699118
FKNMS,X1996022700_water_temp_0,2797.1250944,22.797125094400002
FKNMS,X1996022800_water_temp_0,3243.2609344,23.2432609344
FKNMS,X1996022900_water_temp_0,3796.3865781,23.796386578099998
FKNMS,X1996030100_water_temp_0,3813.3618432,23.8133618432
FKNMS,X1996030200_water_temp_0,3936.063246,23.936063246
FKNMS,X1996030300_water_temp_0,3106.6099767,23.1066099767
FKNMS,X1996030400_water_temp_0,2632.2049966,22.6322049966
FKNMS,X1996030500_water_temp_0,2839.0219024,22.8390219024
FKNMS,X1996030600_water_temp_0,3319.3287655,23.3193287655
FKNMS,X1996030700_water_temp_0,3777.7987467,23.7777987467
FKNMS,X1996030800_water_temp_0,4342.8710233,24.3428710233
FKNMS,X1996030900_water_temp_0,3065.7460854,23.0657460854
FKNMS,X1996031000_water_temp_0,2283.6986589,22.2836986589
FKNMS,X1996031100_water_temp_0,1890.5342852,21.8905342852
FKNMS,X1996031200_water_temp_0,1528.7253157,21.5287253157
FKNMS,X1996031300_water_temp_0,1444.4115423,21.4444115423
FKNMS,X1996031400_water_temp_0,2064.9605063,22.0649605063
FKNMS,X1996031500_water_temp_0,2327.2804309,22.3272804309
FKNMS,X1996031600_water_temp_0,2688.9066135,22.6889066135
FKNMS,X1996031700_water_temp_0,3144.1490152,23.1441490152
FKNMS,X1996031800_water_temp_0,3246.3562148,23.2463562148
FKNMS,X1996031900_water_temp_0,3603.1569568,23.6031569568
FKNMS,X1996032000_water_temp_0,3082.2380827,23.082238082700002
FKNMS,X1996032100_water_temp_0,2205.8002912,22.2058002912
FKNMS,X1996032200_water_temp_0,1386.6437856,21.3866437856
FKNMS,X1996032300_water_temp_0,1565.0942264,21.5650942264
FKNMS,X1996032400_water_temp_0,1827.629533,21.827629533
FKNMS,X1996032500_water_temp_0,2210.325112,22.210325112
FKNMS,X1996032600_water_temp_0,2910.5609796,22.9105609796
FKNMS,X1996032700_water_temp_0,3264.4319017,23.2644319017
FKNMS,X1996032800_water_temp_0,3509.811071,23.509811071
FKNMS,X1996032900_water_temp_0,3906.0277505,23.9060277505
FKNMS,X1996033000_water_temp_0,4790.9192086,24.790919208600002
FKNMS,X1996033100_water_temp_0,4568.5692515,24.5685692515
FKNMS,X1996040100_water_temp_0,5529.2221803,25.5292221803
FKNMS,X1996040200_water_temp_0,4955.2919748,24.9552919748
FKNMS,X1996040300_water_temp_0,4334.2918854,24.3342918854
FKNMS,X1996040400_water_temp_0,3991.1626711,23.9911626711
FKNMS,X1996040500_water_temp_0,4427.0576725,24.4270576725
FKNMS,X1996040600_water_temp_0,4891.8686086,24.8918686086
FKNMS,X1996040700_water_temp_0,5124.9593251,25.1249593251
FKNMS,X1996040800_water_temp_0,5142.6076109,25.1426076109
FKNMS,X1996040900_water_temp_0,6400.9432109,26.4009432109
FKNMS,X1996041000_water_temp_0,5092.3753744,25.0923753744
FKNMS,X1996041100_water_temp_0,4584.3348401,24.5843348401
FKNMS,X1996041200_water_temp_0,4341.1389196,24.3411389196
FKNMS,X1996041300_water_temp_0,4386.546061,24.386546061
FKNMS,X1996041400_water_temp_0,4694.1957788,24.6941957788
FKNMS,X1996041500_water_temp_0,5077.1784319,25.077178431900002
FKNMS,X1996041600_water_temp_0,5274.3746467,25.2743746467
FKNMS,X1996041700_water_temp_0,5312.3467268,25.3123467268
FKNMS,X1996041800_water_temp_0,5191.4513857,25.1914513857
FKNMS,X1996041900_water_temp_0,5034.2323262,25.034232326199998
FKNMS,X1996042000_water_temp_0,4869.0546358,24.8690546358
FKNMS,X1996042100_water_temp_0,4867.0406423,24.8670406423
FKNMS,X1996042200_water_temp_0,4826.6133639,24.8266133639
FKNMS,X1996042300_water_temp_0,4894.3678701,24.894367870099998
FKNMS,X1996042400_water_temp_0,5167.6342192,25.1676342192
FKNMS,X1996042500_water_temp_0,6432.5578413,26.4325578413
FKNMS,X1996042600_water_temp_0,6033.599894,26.033599893999998
FKNMS,X1996042700_water_temp_0,6255.081743,26.255081742999998
FKNMS,X1996042800_water_temp_0,6042.0875843,26.0420875843
FKNMS,X1996042900_water_temp_0,5985.7201135,25.9857201135
FKNMS,X1996043000_water_temp_0,6017.6608988,26.0176608988
FKNMS,X1996050100_water_temp_0,6257.8557789,26.2578557789
FKNMS,X1996050200_water_temp_0,6999.2068457,26.9992068457
FKNMS,X1996050300_water_temp_0,7232.7550737,27.232755073699998
FKNMS,X1996050400_water_temp_0,6911.8202036,26.9118202036
FKNMS,X1996050500_water_temp_0,6800.7852908,26.8007852908
FKNMS,X1996050600_water_temp_0,6642.0889773,26.6420889773
FKNMS,X1996050700_water_temp_0,6381.3094512,26.3813094512
FKNMS,X1996050800_water_temp_0,6102.0637703,26.1020637703
FKNMS,X1996050900_water_temp_0,6038.7190319,26.0387190319
FKNMS,X1996051000_water_temp_0,6070.315832,26.070315832
FKNMS,X1996051100_water_temp_0,6182.2252776,26.1822252776
FKNMS,X1996051200_water_temp_0,6650.449601,26.650449601
FKNMS,X1996051300_water_temp_0,7579.0385273,27.5790385273
FKNMS,X1996051400_water_temp_0,8104.0748508,28.1040748508
FKNMS,X1996051500_water_temp_0,8197.1207643,28.1971207643
FKNMS,X1996051600_water_temp_0,7491.5488985,27.4915488985
FKNMS,X1996051700_water_temp_0,7213.7643783,27.2137643783
FKNMS,X1996051800_water_temp_0,7131.3115557,27.1313115557
FKNMS,X1996051900_water_temp_0,6749.8243889,26.7498243889
FKNMS,X1996052000_water_temp_0,6567.3761886,26.5673761886
FKNMS,X1996052100_water_temp_0,6538.2234509,26.5382234509
FKNMS,X1996052200_water_temp_0,6458.2429113,26.4582429113
FKNMS,X1996052300_water_temp_0,6997.9316898,26.997931689799998
FKNMS,X1996052400_water_temp_0,7871.2698504,27.8712698504
FKNMS,X1996052500_water_temp_0,8064.5300544,28.064530054400002
FKNMS,X1996052600_water_temp_0,7762.6144508,27.7626144508
FKNMS,X1996052700_water_temp_0,7616.6824439,27.6166824439
FKNMS,X1996052800_water_temp_0,8472.1833848,28.4721833848
FKNMS,X1996052900_water_temp_0,9492.1423746,29.4921423746
FKNMS,X1996053000_water_temp_0,9465.1444442,29.4651444442
FKNMS,X1996053100_water_temp_0,8862.3501886,28.862350188599997
FKNMS,X1996060100_water_temp_0,9606.1078759,29.6061078759
FKNMS,X1996060200_water_temp_0,8454.4693073,28.454469307300002
FKNMS,X1996060300_water_temp_0,8128.3050594,28.1283050594
FKNMS,X1996060400_water_temp_0,8344.6917069,28.3446917069
FKNMS,X1996060500_water_temp_0,9273.6424021,29.273642402100002
FKNMS,X1996060600_water_temp_0,9266.0512452,29.2660512452
FKNMS,X1996060700_water_temp_0,9129.6527276,29.1296527276
FKNMS,X1996060800_water_temp_0,9487.6819492,29.4876819492
FKNMS,X1996060900_water_temp_0,9375.1598382,29.3751598382
FKNMS,X1996061000_water_temp_0,9378.2383854,29.3782383854
FKNMS,X1996061100_water_temp_0,9336.3171662,29.3363171662
FKNMS,X1996061200_water_temp_0,9606.4477325,29.6064477325
FKNMS,X1996061300_water_temp_0,9709.9917561,29.709991756100003
FKNMS,X1996061400_water_temp_0,9090.1612172,29.0901612172
FKNMS,X1996061500_water_temp_0,8860.6555113,28.8606555113
FKNMS,X1996061600_water_temp_0,8705.1247068,28.7051247068
FKNMS,X1996061700_water_temp_0,8838.6288545,28.8386288545
FKNMS,X1996061800_water_temp_0,9509.4809065,29.509480906500002
FKNMS,X1996061900_water_temp_0,8670.7304357,28.6707304357
FKNMS,X1996062000_water_temp_0,9971.2713085,29.9712713085
FKNMS,X1996062100_water_temp_0,9954.8848845,29.9548848845
FKNMS,X1996062200_water_temp_0,10340.6580802,30.3406580802
FKNMS,X1996062300_water_temp_0,11008.7824469,31.0087824469
FKNMS,X1996062400_water_temp_0,11171.5376486,31.1715376486
FKNMS,X1996062500_water_temp_0,10993.5435338,30.9935435338
FKNMS,X1996062600_water_temp_0,10044.9617084,30.044961708400002
FKNMS,X1996062700_water_temp_0,10133.8781041,30.1338781041
FKNMS,X1996062800_water_temp_0,10210.5621392,30.2105621392
FKNMS,X1996062900_water_temp_0,10040.6357789,30.0406357789
FKNMS,X1996063000_water_temp_0,10675.5507915,30.6755507915
FKNMS,X1996070100_water_temp_0,10556.6881538,30.5566881538
FKNMS,X1996070200_water_temp_0,11200.3800561,31.200380056100002
FKNMS,X1996070300_water_temp_0,10548.0012676,30.5480012676
FKNMS,X1996070400_water_temp_0,10364.2325831,30.364232583099998
FKNMS,X1996070500_water_temp_0,10478.696193,30.478696192999998
FKNMS,X1996070600_water_temp_0,10037.2812605,30.037281260500002
FKNMS,X1996070700_water_temp_0,9907.4651056,29.9074651056
FKNMS,X1996070800_water_temp_0,9996.9159612,29.996915961200003
FKNMS,X1996070900_water_temp_0,9692.9743202,29.6929743202
FKNMS,X1996071000_water_temp_0,10517.9788015,30.5179788015
FKNMS,X1996071100_water_temp_0,10366.005076,30.366005076
FKNMS,X1996071200_water_temp_0,10449.8965512,30.4498965512
FKNMS,X1996071300_water_temp_0,11594.5687374,31.594568737400003
FKNMS,X1996071400_water_temp_0,10473.4947556,30.4734947556
FKNMS,X1996071500_water_temp_0,10156.7995577,30.1567995577
FKNMS,X1996071600_water_temp_0,9987.4510867,29.9874510867
FKNMS,X1996071700_water_temp_0,9599.5779552,29.5995779552
FKNMS,X1996071800_water_temp_0,9254.6127585,29.254612758500002
FKNMS,X1996071900_water_temp_0,9063.9145717,29.0639145717
FKNMS,X1996072000_water_temp_0,9211.2770331,29.2112770331
FKNMS,X1996072100_water_temp_0,9605.9605696,29.6059605696
FKNMS,X1996072200_water_temp_0,10077.0652962,30.0770652962
FKNMS,X1996072300_water_temp_0,10510.6852182,30.510685218200003
FKNMS,X1996072400_water_temp_0,10433.8460209,30.4338460209
FKNMS,X1996072500_water_temp_0,10238.0361561,30.2380361561
FKNMS,X1996072600_water_temp_0,9840.8482193,29.8408482193
FKNMS,X1996072700_water_temp_0,9715.675851,29.715675851
FKNMS,X1996072800_water_temp_0,9420.2237384,29.4202237384
FKNMS,X1996072900_water_temp_0,9333.6991839,29.333699183900002
FKNMS,X1996073000_water_temp_0,9211.32587,29.211325870000003
FKNMS,X1996073100_water_temp_0,9342.5390741,29.3425390741
FKNMS,X1996080100_water_temp_0,9542.5187514,29.542518751400003
FKNMS,X1996080200_water_temp_0,10234.1051301,30.2341051301
FKNMS,X1996080300_water_temp_0,10091.2810431,30.0912810431
FKNMS,X1996080400_water_temp_0,10281.9964867,30.281996486700002
FKNMS,X1996080500_water_temp_0,10071.2210684,30.0712210684
FKNMS,X1996080600_water_temp_0,9822.683582,29.822683582
FKNMS,X1996080700_water_temp_0,9680.7804996,29.680780499599997
FKNMS,X1996080800_water_temp_0,9599.3751509,29.599375150900002
FKNMS,X1996080900_water_temp_0,10317.783311,30.317783311
FKNMS,X1996081000_water_temp_0,10622.4816869,30.622481686900002
FKNMS,X1996081100_water_temp_0,10516.67398,30.51667398
FKNMS,X1996081200_water_temp_0,10491.0239769,30.4910239769
FKNMS,X1996081300_water_temp_0,10569.2985169,30.569298516899998
FKNMS,X1996081400_water_temp_0,10893.991819,30.893991819
FKNMS,X1996081500_water_temp_0,11036.6037782,31.0366037782
FKNMS,X1996081600_water_temp_0,10616.5700955,30.616570095500002
FKNMS,X1996081700_water_temp_0,10166.9880087,30.166988008700002
FKNMS,X1996081800_water_temp_0,9982.3970298,29.9823970298
FKNMS,X1996081900_water_temp_0,9766.546039,29.766546039
FKNMS,X1996082000_water_temp_0,9618.3839642,29.6183839642
FKNMS,X1996082100_water_temp_0,9430.5389434,29.430538943400002
FKNMS,X1996082200_water_temp_0,9370.239762,29.370239761999997
FKNMS,X1996082300_water_temp_0,9197.3593258,29.1973593258
FKNMS,X1996082400_water_temp_0,9157.7665069,29.1577665069
FKNMS,X1996082500_water_temp_0,9289.6226791,29.2896226791
FKNMS,X1996082600_water_temp_0,9390.4443419,29.3904443419
FKNMS,X1996082700_water_temp_0,9366.729445,29.366729445
FKNMS,X1996082800_water_temp_0,9464.8651116,29.464865111599998
FKNMS,X1996082900_water_temp_0,9673.6080587,29.673608058699998
FKNMS,X1996083000_water_temp_0,9975.8754504,29.9758754504
FKNMS,X1996083100_water_temp_0,10432.1365993,30.4321365993
FKNMS,X1996090100_water_temp_0,10425.7669513,30.425766951299998
FKNMS,X1996090200_water_temp_0,10748.5666326,30.7485666326
FKNMS,X1996090300_water_temp_0,10826.2025649,30.8262025649
FKNMS,X1996090400_water_temp_0,10374.8412911,30.374841291099997
FKNMS,X1996090500_water_temp_0,10203.0531795,30.203053179500003
FKNMS,X1996090600_water_temp_0,10528.6246695,30.5286246695
FKNMS,X1996090700_water_temp_0,10714.6504171,30.7146504171
FKNMS,X1996090800_water_temp_0,10358.8420188,30.3588420188
FKNMS,X1996091900_water_temp_0,10733.6161851,30.7336161851
FKNMS,X1996092000_water_temp_0,10341.5647156,30.3415647156
FKNMS,X1996100500_water_temp_0,8696.1377127,28.6961377127
FKNMS,X1996101400_water_temp_0,7367.1055801,27.367105580100002
FKNMS,X1996101500_water_temp_0,7077.5394772,27.0775394772
FKNMS,X1996101600_water_temp_0,7237.6224685,27.2376224685
FKNMS,X1996101700_water_temp_0,7276.1393352,27.2761393352
FKNMS,X1996101800_water_temp_0,7386.2313739,27.3862313739
FKNMS,X1996101900_water_temp_0,7223.187749,27.223187749
FKNMS,X1996102000_water_temp_0,6851.1215072,26.8511215072
FKNMS,X1996102100_water_temp_0,6966.5222341,26.9665222341
FKNMS,X1996102200_water_temp_0,6766.0362205,26.7660362205
FKNMS,X1996102300_water_temp_0,6733.1620309,26.7331620309
FKNMS,X1996102400_water_temp_0,6999.335944,26.999335944000002
FKNMS,X1996102500_water_temp_0,7122.5651513,27.1225651513
FKNMS,X1996102600_water_temp_0,7091.2881171,27.0912881171
FKNMS,X1996102700_water_temp_0,7139.3656944,27.1393656944
FKNMS,X1996102800_water_temp_0,7098.7525445,27.0987525445
FKNMS,X1996102900_water_temp_0,7102.7636395,27.1027636395
FKNMS,X1996103000_water_temp_0,7142.9133704,27.1429133704
FKNMS,X1996103100_water_temp_0,7055.3206364,27.0553206364
FKNMS,X1996110100_water_temp_0,7187.2129598,27.1872129598
FKNMS,X1996110200_water_temp_0,7102.7185864,27.1027185864
FKNMS,X1996110300_water_temp_0,7546.5042545,27.5465042545
FKNMS,X1996110400_water_temp_0,7155.6021473,27.1556021473
FKNMS,X1996110500_water_temp_0,6977.4396201,26.9774396201
FKNMS,X1996110600_water_temp_0,7071.5460644,27.0715460644
FKNMS,X1996110700_water_temp_0,7112.0680269,27.1120680269
FKNMS,X1996110800_water_temp_0,7088.1911577,27.0881911577
FKNMS,X1996110900_water_temp_0,7278.5233744,27.2785233744
FKNMS,X1996111000_water_temp_0,6247.4933997,26.247493399699998
FKNMS,X1996111100_water_temp_0,5597.4933668,25.597493366800002
FKNMS,X1996111200_water_temp_0,5251.2500914,25.2512500914
FKNMS,X1996111300_water_temp_0,5036.4279577,25.0364279577
FKNMS,X1996111400_water_temp_0,5085.2040313,25.0852040313
FKNMS,X1996111500_water_temp_0,5276.351607,25.276351607
FKNMS,X1996111600_water_temp_0,5512.7689277,25.5127689277
FKNMS,X1996111700_water_temp_0,5663.6890338,25.6636890338
FKNMS,X1996111800_water_temp_0,5609.7179583,25.6097179583
FKNMS,X1996111900_water_temp_0,5615.1181753,25.6151181753
FKNMS,X1996112000_water_temp_0,5580.9913875,25.5809913875
FKNMS,X1996112100_water_temp_0,5731.131696,25.731131696
FKNMS,X1996112200_water_temp_0,5750.0385723,25.7500385723
FKNMS,X1996112300_water_temp_0,5872.798031,25.872798031000002
FKNMS,X1996112400_water_temp_0,5361.3564917,25.3613564917
FKNMS,X1996112500_water_temp_0,5418.4922795,25.4184922795
FKNMS,X1996112600_water_temp_0,5645.02345,25.64502345
FKNMS,X1996112700_water_temp_0,5450.0505667,25.4500505667
FKNMS,X1996112800_water_temp_0,4612.4957171,24.6124957171
FKNMS,X1996112900_water_temp_0,4660.0441564,24.6600441564
FKNMS,X1996113000_water_temp_0,4995.7658663,24.9957658663
FKNMS,X1996120100_water_temp_0,5096.8120491,25.096812049100002
FKNMS,X1996120200_water_temp_0,5041.2309014,25.0412309014
FKNMS,X1996120300_water_temp_0,5106.8944521,25.1068944521
FKNMS,X1996120400_water_temp_0,5008.0443613,25.0080443613
FKNMS,X1996120500_water_temp_0,4797.024319,24.797024319000002
FKNMS,X1996120600_water_temp_0,5043.0901498,25.0430901498
FKNMS,X1996120700_water_temp_0,5243.7474545,25.2437474545
FKNMS,X1996120800_water_temp_0,5156.2155984,25.1562155984
FKNMS,X1996120900_water_temp_0,4434.1220429,24.4341220429
FKNMS,X1996121000_water_temp_0,3768.1315494,23.7681315494
FKNMS,X1996121100_water_temp_0,3639.5839386,23.6395839386
FKNMS,X1996121200_water_temp_0,3999.0853378,23.9990853378
FKNMS,X1996121300_water_temp_0,4186.8276026,24.1868276026
FKNMS,X1996121400_water_temp_0,4318.3008138,24.3183008138
FKNMS,X1996121500_water_temp_0,3918.6793242,23.9186793242
FKNMS,X1996121600_water_temp_0,3930.3692835,23.9303692835
FKNMS,X1996121700_water_temp_0,4042.0507125,24.0420507125
FKNMS,X1996121800_water_temp_0,4104.7541391,24.104754139100002
FKNMS,X1996121900_water_temp_0,3900.4748572,23.9004748572
FKNMS,X1996122000_water_temp_0,3365.350236,23.365350236
FKNMS,X1996122100_water_temp_0,2505.4647567,22.5054647567
FKNMS,X1996122200_water_temp_0,2481.2941432,22.4812941432
FKNMS,X1996122300_water_temp_0,3466.3189881,23.4663189881
FKNMS,X1996122400_water_temp_0,3757.4355594,23.7574355594
FKNMS,X1996122500_water_temp_0,4080.0345313,24.0800345313
FKNMS,X1996122600_water_temp_0,4163.2529236,24.163252923599998
FKNMS,X1996122700_water_temp_0,4387.0328224,24.387032822400002
FKNMS,X1996122800_water_temp_0,4544.9222283,24.5449222283
FKNMS,X1996122900_water_temp_0,4511.0287086,24.5110287086
FKNMS,X1996123000_water_temp_0,4577.6731371,24.5776731371
